"function";"bitsAmount";"oldMethod";"ourMethod"
"and";176;0,0003699958324432373;0,0012600064277648927
"getBestSegments";176;0,013575011491775512;0,002415013313293457
"or";177;0,0004149973392486572;0,0013599932193756104
"and";177;0,0003649771213531494;0,00121002197265625
"getBestSegments";177;0,007270044088363648;0,0025300025939941407
"or";178;0,00040001869201660155;0,001324993371963501
"and";178;0,0003799855709075928;0,0012049973011016846
"getBestSegments";178;0,007015013694763183;0,0024049878120422363
"or";179;0,00039498209953308104;0,0013350069522857666
"and";179;0,0003849983215332031;0,0012449979782104491
"getBestSegments";179;0,013489985466003418;0,0023599684238433836
"or";180;0,0003850042819976807;0,0013350188732147218
"and";180;0,000384974479675293;0,0012600064277648927
"getBestSegments";180;0,007544958591461181;0,0026350677013397216
"or";181;0,0003900051116943359;0,0013500034809112548
"and";181;0,00036499500274658205;0,0012700140476226806
"getBestSegments";181;0,007290047407150268;0,0024749279022216798
"or";182;0,0004349827766418457;0,001374995708465576
"and";182;0,00038999319076538086;0,0012900292873382567
"getBestSegments";182;0,007125025987625122;0,0024949729442596434
"or";183;0,0004000008106231689;0,001374995708465576
"and";183;0,0003900051116943359;0,0012299954891204835
"getBestSegments";183;0,007574999332427978;0,0025599896907806396
"or";184;0,0004099726676940918;0,002045011520385742
"and";184;0,0003899991512298584;0,0013250052928924561
"getBestSegments";184;0,013785004615783691;0,003134983777999878
"or";185;0,00040500164031982423;0,0013599991798400879
"and";185;0,0004000067710876465;0,0012999892234802247
"getBestSegments";185;0,007340019941329956;0,002479958534240723
"or";186;0,00039998888969421386;0,0014100015163421632
"and";186;0,0004000008106231689;0,0012699902057647706
"getBestSegments";186;0,007559943199157715;0,0025650322437286376
"or";187;0,0004149794578552246;0,0014099955558776855
"and";187;0,00039002299308776855;0,0013049840927124023
"getBestSegments";187;0,013710016012191772;0,002514976263046265
"or";188;0,0004150092601776123;0,0013750135898590089
"and";188;0,00037499666213989256;0,001299995183944702
"getBestSegments";188;0,007294946908950805;0,002560067176818848
"or";189;0,00043999552726745603;0,0014299988746643067
"and";189;0,00040499567985534667;0,0012900173664093018
"getBestSegments";189;0,00765499472618103;0,002629983425140381
"or";190;0,00041001439094543455;0,0013999879360198975
"and";190;0,00038999319076538086;0,0013499975204467774
"getBestSegments";190;0,007059991359710693;0,002460026741027832
"or";191;0,0004199981689453125;0,0014100015163421632
"and";191;0,000409996509552002;0,0013249993324279785
"getBestSegments";191;0,007440024614334106;0,002585011720657349
"or";192;0,00043999552726745603;0,0014700055122375487
"and";192;0,00041499137878417967;0,0013249874114990234
"getBestSegments";192;0,007875001430511475;0,002710014581680298
"or";193;0,0004249870777130127;0,0014349997043609619
"and";193;0,0004000067710876465;0,0013849914073944091
"getBestSegments";193;0,007960015535354614;0,0027199745178222655
"or";194;0,0004200100898742676;0,006570005416870117
"and";194;0,00042999386787414553;0,001399993896484375
"getBestSegments";194;0,008255022764205932;0,002759963274002075
"or";195;0,00044500231742858885;0,0014899969100952148
"and";195;0,0004400014877319336;0,0014299869537353516
"getBestSegments";195;0,009084975719451905;0,0028000354766845705
"or";196;0,0004049837589263916;0,0014850020408630372
"and";196;0,00043998360633850097;0,0014100015163421632
"getBestSegments";196;0,007809966802597046;0,002595013380050659
"or";197;0,0054049849510192875;0,0016000092029571534
"and";197;0,00042999982833862304;0,0014449894428253175
"getBestSegments";197;0,008884942531585694;0,002835041284561157
"or";198;0,0004200100898742676;0,0014899849891662597
"and";198;0,0004100024700164795;0,0014050066471099853
"getBestSegments";198;0,009629970788955689;0,002944999933242798
"or";199;0,00042498111724853516;0,0015350043773651122
"and";199;0,0004200100898742676;0,0014150142669677734
"getBestSegments";199;0,008499991893768311;0,002755004167556763
"or";200;0,0004400014877319336;0,0015649974346160888
"and";200;0,00041999220848083497;0,0014099836349487304
"getBestSegments";200;0,009270012378692627;0,002800041437149048
"or";201;0,000660020112991333;0,00167999267578125
"and";201;0,0005250096321105957;0,001660001277923584
"getBestSegments";201;0,010440057516098023;0,006699979305267334
"or";202;0,00048000216484069826;0,001640009880065918
"and";202;0,00044500231742858885;0,0015299975872039794
"getBestSegments";202;0,018554937839508057;0,003090047836303711
"or";203;0,0004499971866607666;0,0019649982452392576
"and";203;0,0004499971866607666;0,001465010643005371
"getBestSegments";203;0,009859961271286011;0,0030600428581237793
"or";204;0,00046500563621520996;0,0015850067138671875
"and";204;0,00043500065803527834;0,0014899969100952148
"getBestSegments";204;0,009360015392303467;0,0029849231243133543
"or";205;0,0004549980163574219;0,0015900075435638429
"and";205;0,0004199802875518799;0,0014450013637542724
"getBestSegments";205;0,008759939670562744;0,0028350770473480223
"or";206;0,0004550278186798096;0,0015499889850616455
"and";206;0,0004350185394287109;0,0014750003814697266
"getBestSegments";206;0,00838998556137085;0,002810078859329224
"or";207;0,000459975004196167;0,0015500187873840332
"and";207;0,0004349887371063232;0,0014950037002563477
"getBestSegments";207;0,008114975690841675;0,0027350068092346193
"or";208;0,00045000910758972166;0,0016399800777435302
"and";208;0,00044000744819641115;0,0014549970626831054
"getBestSegments";208;0,008860021829605103;0,003010004758834839
"or";209;0,0004499912261962891;0,001614999771118164
"and";209;0,00043998360633850097;0,0014800071716308595
"getBestSegments";209;0,009019988775253295;0,0030949771404266357
"or";210;0,00044000744819641115;0,0015899777412414552
"and";210;0,00045000314712524415;0,0015050113201141358
"getBestSegments";210;0,008509999513626099;0,002889978885650635
"or";211;0,0005249917507171631;0,001625007390975952
"and";211;0,00044997930526733396;0,0015350103378295899
"getBestSegments";211;0,00893506407737732;0,0028949260711669924
"or";212;0,0004599869251251221;0,0016050100326538085
"and";212;0,00046498775482177733;0,0014850080013275146
"getBestSegments";212;0,008705085515975952;0,0029749631881713866
"or";213;0,0004550039768218994;0,0015749990940093993
"and";213;0,00045500993728637696;0,0015400052070617676
"getBestSegments";213;0,01455998420715332;0,0032699942588806153
"or";214;0,0004450082778930664;0,0016399979591369628
"and";214;0,0004550039768218994;0,0015100181102752686
"getBestSegments";214;0,009690028429031373;0,0030650079250335695
"or";215;0,00047499537467956545;0,0016250252723693849
"and";215;0,0004649698734283447;0,0015050113201141358
"getBestSegments";215;0,010505026578903199;0,003244990110397339
"or";216;0,0005050003528594971;0,0016950011253356934
"and";216;0,0004600226879119873;0,006849992275238037
"getBestSegments";216;0,04458494782447815;0,003320103883743286
"or";217;0,00047496557235717776;0,0017200112342834473
"and";217;0,0004499971866607666;0,0015549957752227783
"getBestSegments";217;0,009169995784759521;0,003185009956359863
"or";218;0,000475013256072998;0,001639986038208008
"and";218;0,00045500993728637696;0,0015849947929382324
"getBestSegments";218;0,016589975357055663;0,003040003776550293
"or";219;0,00047999024391174314;0,0016500234603881836
"and";219;0,000459975004196167;0,001580023765563965
"getBestSegments";219;0,009039932489395141;0,003065061569213867
"or";220;0,000504988431930542;0,001829993724822998
"and";220;0,00045500993728637696;0,0016099989414215087
"getBestSegments";220;0,015209990739822387;0,0031549692153930663
"or";221;0,0004849851131439209;0,00186501145362854
"and";221;0,0006999850273132324;0,0017600059509277344
"getBestSegments";221;0,010025012493133544;0,0033250391483306886
"or";222;0,0005000054836273194;0,0016900062561035155
"and";222;0,00046498775482177733;0,00705500841140747
"getBestSegments";222;0,008594918251037597;0,003080075979232788
"or";223;0,0004799962043762207;0,001714998483657837
"and";223;0,00044501423835754397;0,001614999771118164
"getBestSegments";223;0,009125041961669921;0,003084981441497803
"or";224;0,0005000293254852295;0,0018099725246429443
"and";224;0,00045500993728637696;0,0016399979591369628
"getBestSegments";224;0,013370013236999512;0,003239947557449341
"or";225;0,00048499107360839845;0,0017100095748901368
"and";225;0,00046498775482177733;0,001575005054473877
"getBestSegments";225;0,00889497995376587;0,0029750049114227297
"or";226;0,0004949748516082763;0,0020550191402435303
"and";226;0,0004899919033050538;0,0016249954700469972
"getBestSegments";226;0,009125006198883057;0,0031599998474121094
"or";227;0,0004799962043762207;0,0017049849033355714
"and";227;0,00045999884605407715;0,001620006561279297
"getBestSegments";227;0,009129941463470459;0,003095000982284546
"or";228;0,0004850089550018311;0,0017250120639801026
"and";228;0,0004700005054473877;0,0016550064086914063
"getBestSegments";228;0,010434955358505249;0,0033150196075439455
"or";229;0,0004850029945373535;0,0017600119113922118
"and";229;0,00048499703407287595;0,0016249895095825195
"getBestSegments";229;0,01040503978729248;0,00322498083114624
"or";230;0,0005150079727172851;0,0017299950122833252
"and";230;0,00048002004623413084;0,0016100049018859864
"getBestSegments";230;0,011330020427703858;0,0034749507904052734
"or";231;0,00048499703407287595;0,001780003309249878
"and";231;0,00048001408576965333;0,0016399741172790528
"getBestSegments";231;0,010139912366867065;0,003130030632019043
"or";232;0,000495004653930664;0,0017949998378753661
"and";232;0,0004849731922149658;0,0016900241374969483
"getBestSegments";232;0,011005032062530517;0,003439992666244507
"or";233;0,0004999876022338867;0,001750016212463379
"and";233;0,0004999876022338867;0,0016299903392791748
"getBestSegments";233;0,010320007801055908;0,003265047073364258
"or";234;0,0004950106143951416;0,0018500089645385742
"and";234;0,000475013256072998;0,0016850054264068604
"getBestSegments";234;0,011785072088241578;0,0075699687004089355
"or";235;0,000504988431930542;0,0017850220203399659
"and";235;0,0004799783229827881;0,0016299962997436523
"getBestSegments";235;0,011235052347183227;0,003489971160888672
"or";236;0,000580000877380371;0,0018149912357330322
"and";236;0,0005150020122528076;0,0017399907112121582
"getBestSegments";236;0,011664992570877076;0,003329998254776001
"or";237;0,0005199849605560303;0,001809978485107422
"and";237;0,00048000812530517577;0,0017399907112121582
"getBestSegments";237;0,01044498085975647;0,007210010290145874
"or";238;0,0005350112915039062;0,0018850088119506836
"and";238;0,000494992733001709;0,0017200052738189698
"getBestSegments";238;0,009799987077713013;0,0032599747180938722
"or";239;0,0005199968814849854;0,0017950057983398438
"and";239;0,0004850089550018311;0,0017049908638000488
"getBestSegments";239;0,010280013084411621;0,0034399569034576417
"or";240;0,0005250036716461182;0,001835024356842041
"and";240;0,0005000114440917968;0,0017199993133544921
"getBestSegments";240;0,010020035505294799;0,003400003910064697
"or";241;0,0005300045013427734;0,001825040578842163
"and";241;0,0004700005054473877;0,0017449736595153808
"getBestSegments";241;0,009870016574859619;0,003385007381439209
"or";242;0,0005250036716461182;0,001849985122680664
"and";242;0,00048499703407287595;0,0016800105571746827
"getBestSegments";242;0,010774993896484375;0,0037450313568115233
"or";243;0,0005150079727172851;0,0018599867820739747
"and";243;0,0005150139331817627;0,0016799986362457276
"getBestSegments";243;0,0095750093460083;0,003269988298416138
"or";244;0,0005249917507171631;0,0018700063228607178
"and";244;0,0004900217056274414;0,0017399847507476806
"getBestSegments";244;0,009945029020309448;0,0033699870109558105
"or";245;0,0005100071430206299;0,0018400132656097412
"and";245;0,00047998428344726564;0,0017150044441223145
"getBestSegments";245;0,010530042648315429;0,0035399794578552246
"or";246;0,0005199849605560303;0,0018649935722351075
"and";246;0,0004950106143951416;0,0017850160598754882
"getBestSegments";246;0,009699976444244385;0,0033299565315246583
"or";247;0,0005350053310394287;0,0018950104713439941
"and";247;0,0004899740219116211;0,001755005121231079
"getBestSegments";247;0,010464978218078614;0,0035549581050872804
"or";248;0,0005199909210205078;0,0018549919128417968
"and";248;0,0005150198936462403;0,0017650067806243897
"getBestSegments";248;0,009990018606185914;0,003474992513656616
"or";249;0,0005150258541107178;0,006224989891052246
"and";249;0,0005099892616271973;0,0017750263214111328
"getBestSegments";249;0,010520035028457641;0,0035800039768218994
"or";250;0,0005250155925750732;0,0018349766731262207
"and";250;0,0005000054836273194;0,0017650187015533446
"getBestSegments";250;0,009990036487579346;0,003399986028671265
"or";251;0,0005349993705749511;0,0019049882888793946
"and";251;0,0005000174045562744;0,0017699897289276123
"getBestSegments";251;0,014650017023086548;0,0035449564456939697
"or";252;0,0005400061607360839;0,0018249988555908204
"and";252;0,0005099952220916748;0,001765000820159912
"getBestSegments";252;0,010559940338134765;0,0035800576210021974
"or";253;0,0005150198936462403;0,0018949925899505616
"and";253;0,004964995384216309;0,0018450081348419189
"getBestSegments";253;0,0104150652885437;0,0036149442195892332
"or";254;0,0005499958992004394;0,0019549965858459474
"and";254;0,0005099892616271973;0,0018200278282165527
"getBestSegments";254;0,00999997854232788;0,0034000098705291746
"or";255;0,0005650043487548829;0,0019799947738647463
"and";255;0,0005200088024139404;0,0018599927425384521
"getBestSegments";255;0,012265044450759887;0,0038299977779388426
"or";256;0,0005299866199493409;0,0018750071525573731
"and";256;0,000514984130859375;0,0018100202083587646
"getBestSegments";256;0,011334991455078125;0,0036899983882904054
"or";257;0,0005549788475036621;0,0019499897956848145
"and";257;0,0005149781703948974;0,0018350183963775635
"getBestSegments";257;0,011299967765808105;0,009055006504058837
"or";258;0,0005249917507171631;0,0019549965858459474
"and";258;0,0005350053310394287;0,0018300056457519532
"getBestSegments";258;0,011685055494308472;0,0035499870777130128
